Chrom	Start	End	Group
chr21	41197125	41197142	chr16
chr21	41197268	41197679	chr16
chr21	41198524	41198705	chr16
chr21	41200223	41200959	chr16
chr21	41201036	41201957	chr16
chr21	41204556	41204978	chr16
chr21	41204979	41205163	chr16
chr21	41205716	41207834	chr16
chr21	41209667	41210153	chr16
chr21	41211229	41212488	chr16
chr21	41216315	41216920	chr16
chr21	41217237	41217387	chr16
chr21	41217443	41217598	chr16
chr21	41224506	41224890	chr16
chr21	41225649	41226531	chr16
chr21	41227521	41228050	chr16
chr21	41229330	41229401	chr16
chr21	41229477	41230082	chr16
chr21	41230350	41232368	chr16
chr21	41235952	41237035	chr16
chr21	41237475	41237893	chr16
chr21	41237956	41238454	chr16
chr21	41239761	41242880	chr16
chr21	41243268	41243764	chr16
chr21	41244096	41244268	chr16
chr21	41245478	41246459	chr16
chr21	41247354	41248796	chr16
chr21	41250359	41250965	chr16
chr21	41256960	41257520	chr16
chr21	41257602	41258151	chr16
chr21	41258861	41259482	chr16
chr21	41267178	41267695	chr16
chr21	41267791	41268451	chr16
chr21	41274144	41274577	chr16
chr21	41274604	41274859	chr16
chr21	41275190	41278260	chr16
chr21	41278337	41280558	chr16
chr21	41280773	41282120	chr16
chr21	41282121	41282675	chr16
chr21	41283350	41283774	chr16
chr21	41308831	41309563	chr16
chr21	41310490	41310841	chr16
chr21	41315415	41315728	chr16
chr21	41315876	41316906	chr16
chr21	41316951	41317126	chr16
chr21	41317366	41317485	chr16
chr21	41317645	41317742	chr16
chr21	41317851	41318393	chr16
chr21	41318466	41318745	chr16
chr21	41318840	41318892	chr16
chr21	41319412	41320113	chr16
chr21	41320564	41321241	chr16
chr21	41322913	41323357	chr16
chr21	41326170	41326343	chr16
chr21	41326365	41326529	chr16
chr21	41326787	41327179	chr16
chr21	41327180	41327221	chr16
chr21	41327246	41327504	chr16
chr21	41327688	41327813	chr16
chr21	41327842	41328398	chr16
chr21	41328688	41329017	chr16
chr21	41338097	41338741	chr16
chr21	41342954	41343823	chr16
chr21	41343864	41344618	chr16
chr21	41344632	41345151	chr16
chr21	41345616	41345778	chr16
chr21	41346755	41347252	chr16
chr21	41348544	41349288	chr16
chr21	41349411	41350385	chr16
chr21	41354883	41356003	chr16
chr21	41356962	41357690	chr16
chr21	41358307	41358880	chr16
chr21	41377765	41377986	chr16
chr21	41378177	41378347	chr10
chr21	41378447	41378683	chr6
chr21	41380002	41380153	chr16
chr21	41382381	41382574	chr16
chr21	41390562	41390712	chr16
chr21	41395576	41395788	chr16
chr21	41397609	41397699	chr16
chr21	41398892	41399028	chr16
chr21	41399094	41399343	chr16
chr21	41401962	41402137	chr16
chr21	41403247	41403352	chr16
chr21	41406719	41406728	chr16
chr21	41406729	41407016	chr16
chr21	41407965	41408215	chr16
chr21	41432429	41433041	chr16
chr21	41435788	41437169	chr16
chr21	41439652	41439900	chr16
chr21	41440800	41442415	chr16
chr21	41443421	41443872	chr16
chr21	41444998	41446368	chr16
chr21	41448397	41448513	chr16
chr21	41448977	41449470	chr16
chr21	41450890	41451022	chr16
chr21	41451023	41451456	chr16
chr21	41452489	41452939	chr16
chr21	41458252	41458779	chr16
chr21	41464462	41466204	chr16
chr21	41467666	41468667	chr16
chr21	41470467	41470762	chr16
chr21	41471791	41472751	chr16
chr21	41472816	41473615	chr16
chr21	41473678	41473927	chr16
chr21	41476393	41476870	chr16
chr21	41476968	41477407	chr16
chr21	41477948	41478594	chr16
chr21	41478768	41479657	chr16
chr21	41479690	41479857	chr16
chr21	41480209	41480641	chr16
chr21	41480945	41481360	chr16
chr21	41484240	41484447	chr16
chr21	41488098	41488553	chr16
chr21	41489359	41489634	chr16
chr21	41490578	41491120	chr16
chr21	41491449	41491839	chr16
chr21	41492243	41492586	chr16
chr21	41492641	41492974	chr16
chr21	41493923	41494634	chr16
chr21	41495222	41495342	chr8
chr21	41495642	41495839	chr8
chr21	41497294	41497871	chr16
chr21	41497984	41499097	chr16
chr21	41499178	41499962	chr16
chr21	41500051	41501291	chr16
chr21	41501584	41501793	chr16
chr21	41501794	41502691	chr16
chr21	41502746	41502944	chr16
chr21	41503133	41505959	chr16
chr21	41506405	41508539	chr16
chr21	41520012	41520067	chr16
chr21	41520664	41521117	chr16
chr21	41527195	41527385	chr16
chr21	41527423	41527745	chr16
chr21	41535798	41535872	chr16
chr21	41535932	41536324	chr16
chr21	41536360	41536979	chr16
chr21	41555536	41556089	chr16
chr21	41558058	41559091	chr16
chr21	41559207	41559430	chr16
chr21	41559709	41560443	chr16
chr21	41561701	41562032	chr16
chr21	41562069	41562307	chr16
chr21	41564993	41565326	chr16
chr21	41565630	41565693	chr16
chr21	41568508	41568610	chr16
chr21	41578150	41578523	chr16
chr21	41578524	41579656	chr16
chr21	41592690	41593673	chr16
chr21	41593709	41593915	chr16
chr21	41601178	41602018	chr16
chr21	41611431	41613713	chr16
chr21	41614762	41614821	chr12
chr21	41622486	41623103	chr16
chr21	41626332	41626637	chr16
chr21	41630247	41630779	chr16
chr21	41631087	41632094	chr16
chr21	41632456	41633703	chr16
chr21	41633884	41634792	chr16
chr21	41634908	41636022	chr16
chr21	41636223	41637433	chr16
chr21	41637490	41637562	chr16
chr21	41658929	41659253	chrX
chr21	41667852	41667943	chr16
chr21	41671042	41672661	chr16
chr21	41677841	41678992	chr16
chr21	41679041	41679502	chr16
chr21	41681186	41683294	chr16
chr21	41683384	41684351	chr16
chr21	41685275	41686889	chr16
chr21	41691379	41692223	chr16
chr21	41692341	41692402	chr16
chr21	41705322	41705375	chr16
chr21	41710806	41711465	chr16
chr21	41715316	41716315	chr16
chr21	41722071	41722859	chr16
chr21	41723017	41723330	chr16
chr21	41726875	41727831	chr16
chr21	41729720	41730775	chr16
chr21	41730983	41732927	chr16
chr21	41733907	41734204	chr16
chr21	41734211	41734858	chr16
chr21	41738322	41739855	chr16
chr21	41740207	41742087	chr16
chr21	41742180	41743681	chr16
chr21	41743724	41745237	chr16
chr21	41745301	41746155	chr16
chr21	41746308	41746973	chr16
chr21	41747389	41747783	chr16
chr21	41749141	41749222	chr16
chr21	41749727	41750356	chr16
chr21	41750952	41751814	chr16
chr21	41751968	41752367	chr16
chr21	41754512	41756205	chr16
chr21	41756256	41756900	chr16
chr21	41758548	41759027	chr16
chr21	41759392	41759557	chr16
chr21	41760844	41763210	chr16
chr21	41763468	41764106	chr16
chr21	41764503	41765070	chr16
chr21	41765247	41769356	chr16
chr21	41769413	41769891	chr16
chr21	41770101	41770537	chr16
chr21	41774216	41775483	chr16
chr21	41777879	41778457	chr16
chr21	41782553	41783031	chr16
chr21	41783301	41783516	chr16
chr21	41786287	41786713	chr16
chr21	41786740	41786903	chr16
chr21	41786988	41787032	chr16
chr21	41797663	41802126	chr16
chr21	41802438	41803061	chr16
chr21	41803602	41803861	chr16
chr21	41803873	41803921	chr16
chr21	41804277	41804655	chr16
chr21	41804732	41805431	chr16
chr21	41810142	41811295	chr16
chr21	41815702	41815922	chr16
chr21	41819573	41820016	chr16
chr21	41820092	41820508	chr16
chr21	41821055	41822070	chr16
chr21	41822166	41822188	chr16
chr21	41822278	41822463	chr16
chr21	41823080	41824091	chr16
chr21	41824695	41825832	chr16
chr21	41825951	41826123	chr16
chr21	41826599	41827285	chr16
chr21	41827779	41828404	chr16
chr21	41830542	41831060	chr16
chr21	41832656	41832839	chr16
chr21	41834745	41835822	chr16
chr21	41835990	41837773	chr16
chr21	41837849	41838426	chr16
chr21	41838578	41838719	chr16
chr21	41838781	41839135	chr16
chr21	41839598	41839997	chr16
chr21	41843984	41844286	chr16
chr21	41844776	41845100	chr1
chr21	41845120	41845314	chr1
chr21	41846959	41847551	chr16
chr21	41847552	41848645	chr16
chr21	41848837	41849060	chr16
chr21	41850091	41850243	chr16
chr21	41850338	41850439	chr16
chr21	41854563	41855914	chr16
chr21	41856312	41857015	chr16
chr21	41857070	41857472	chr16
chr21	41857913	41858218	chr16
chr21	41858275	41858609	chr14
chr21	41858610	41860424	chr16
chr21	41860495	41860994	chr16
chr21	41861169	41862086	chr16
chr21	41862150	41862431	chr16
chr21	41874423	41874635	chr16
chr21	41877034	41879484	chr16
chr21	41882223	41882307	chr8
chr21	41884253	41884613	chr16
chr21	41884678	41884982	chr16
chr21	41885009	41886707	chr16
chr21	41887638	41888841	chr16
chr21	41888901	41889586	chr16
chr21	41893586	41893703	chr16
chr21	41895551	41896325	chr16
chr21	41896356	41896449	chr16
chr21	41896956	41898247	chr16
chr21	41898435	41899418	chr16
chr21	41900318	41900809	chr16
chr21	41901060	41901997	chr16
chr21	41902164	41902194	chr16
chr21	41902195	41902603	chr16
chr21	41905720	41905955	chr16
chr21	41905986	41906109	chr16
chr21	41906980	41907181	chr16
chr21	41907302	41907322	chr16
chr21	41907416	41907867	chr16
chr21	41907944	41908115	chr16
chr21	41908177	41908646	chr16
chr21	41908680	41908779	chr16
chr21	41909248	41909962	chr16
chr21	41910924	41911577	chr16
chr21	41911737	41912344	chr16
chr21	41912793	41913724	chr16
chr21	41913799	41914072	chr16
chr21	41914411	41915273	chr16
chr21	41915851	41916197	chr16
chr21	41916312	41917212	chr16
chr21	41917926	41918238	chr16
chr21	41918645	41919160	chr16
chr21	41919307	41920046	chr16
chr21	41921832	41922111	chr16
chr21	41923296	41923362	chr16
chr21	41923455	41924717	chr16
chr21	41924765	41925001	chr16
chr21	41926951	41927124	chr16
chr21	41927779	41928585	chr16
chr21	41929226	41929804	chr16
chr21	41930859	41931338	chr16
chr21	41931809	41932083	chr14
chr21	41933007	41933683	chr16
chr21	41939260	41939920	chr16
chr21	41940117	41940706	chr16
chr21	41940928	41941055	chr16
chr21	41941944	41942912	chr16
chr21	41944569	41944828	chr16
chr21	41947320	41949545	chr16
chr21	41950771	41954534	chr16
chr21	41955281	41955901	chr16
chr21	41956051	41956103	chr16
chr21	41956147	41956536	chr16
chr21	41956870	41957306	chr16
chr21	41957361	41957758	chr16
chr21	41958663	41959527	chr16
chr21	41959985	41960118	chr16
chr21	41960430	41960705	chr16
chr21	41962123	41962605	chr16
chr21	41963528	41963746	chr16
chr21	41978003	41978337	chr12
chr21	41981626	41982200	chr16
chr21	41986624	41986709	chr16
chr21	41986927	41987685	chr16
chr21	41987710	41987798	chr16
chr21	41987848	41994135	chr16
chr21	41994345	41994492	chr16
chr21	41997723	41998203	chr16
chr21	41998515	42000420	chr16
chr21	42001330	42001634	chr16
chr21	42002045	42003641	chr16
chr21	42003814	42003979	chr16
chr21	42004319	42005791	chr16
chr21	42005865	42006127	chr16
chr21	42006459	42007065	chr16
chr21	42007066	42007432	chr16
chr21	42007440	42008159	chr16
chr21	42008585	42010507	chr16
chr21	42012243	42013272	chr16
chr21	42017279	42017455	chr16
chr21	42017782	42017979	chr16
chr21	42041414	42041833	chr16
chr21	42070393	42071721	chr17
chr21	42072843	42074298	chr17
chr21	42075417	42075673	chr17
chr21	42075827	42077134	chr17
chr21	42079929	42081606	chr17
chr21	42083443	42083759	chr17
chr21	42083780	42083945	chr17
chr21	42084043	42084250	chr17
chr21	42085205	42085571	chr17
chr21	42085904	42087930	chr17
chr21	42088189	42088730	chr17
chr21	42089551	42090473	chr17
chr21	42097597	42097961	chr17
chr21	42098780	42099395	chr17
chr21	42101385	42102330	chr17
chr21	42102536	42104239	chr17
chr21	42109415	42109707	chr17
chr21	42110096	42110299	chr17
chr21	42110764	42111147	chr17
chr21	42111164	42111391	chr2
chr21	42111392	42112317	chr17
chr21	42112890	42113981	chr17
chr21	42114738	42116052	chr17
chr21	42116382	42116542	chr17
chr21	42117500	42118572	chr17
chr21	42118573	42119771	chr17
chr21	42119797	42120075	chr17
chr21	42120214	42120525	chr17
chr21	42120633	42121412	chr17
chr21	42121413	42121450	chr17
chr21	42122694	42123567	chr17
chr21	42125936	42126000	chr17
chr21	42126180	42127263	chr17
chr21	42127379	42127840	chr17
chr21	42129217	42129415	chr17
chr21	42129674	42130206	chr17
chr21	42137409	42137657	chr17
chr21	42142197	42142840	chr17
chr21	42142930	42143471	chr17
chr21	42145018	42145480	chr17
chr21	42145501	42145621	chr17
chr21	42145647	42146042	chr17
chr21	42151596	42152463	chr17
chr21	42154784	42155632	chr17
chr21	42156576	42157318	chr17
chr21	42157360	42157746	chr17
chr21	42170522	42171772	chr17
chr21	42171831	42172119	chr17
chr21	42173171	42174529	chr17
chr21	42175994	42176514	chr17
chr21	42176882	42177509	chr17
chr21	42187484	42189129	chr17
chr21	42189242	42189741	chr17
chr21	42189742	42190914	chr17
chr21	42195362	42195749	chr17
chr21	42199563	42200152	chr17
chr21	42216722	42217508	chr17
chr21	42218005	42222051	chr17
chr21	42222129	42222898	chr17
chr21	42222988	42223337	chr17
chr21	42224678	42226158	chr17
chr21	42226159	42227570	chr17
chr21	42227927	42228727	chr17
chr21	42228848	42229483	chr17
chr21	42229778	42230834	chr17
chr21	42230916	42234531	chr17
chr21	42234590	42235001	chr17
chr21	42235948	42236799	chr17
chr21	42238387	42240019	chr17
chr21	42240041	42240427	chr17
chr21	42240752	42241301	chr17
chr21	42242954	42243815	chr17
chr21	42245510	42246740	chr17
chr21	42251165	42252251	chr17
chr21	42252606	42252750	chr17
chr21	42252795	42253189	chr17
chr21	42253343	42254733	chr17
chr21	42254734	42254746	chr17
chr21	42254758	42255377	chr17
chr21	42262604	42263255	chr17
chr21	42269071	42269984	chr17
chr21	42270127	42270139	chr17
chr21	42270256	42271601	chr17
chr21	42272058	42273808	chr17
chr21	42273995	42274486	chr17
chr21	42274891	42275103	chr17
chr21	42275147	42276758	chr17
chr21	42276759	42276821	chr18
chr21	42276868	42277076	chr17
chr21	42277160	42279795	chr17
chr21	42280068	42281613	chr17
chr21	42281859	42283701	chr17
chr21	42284304	42284696	chr17
chr21	42285758	42286572	chr17
chr21	42286620	42288335	chr17
chr21	42289104	42289341	chr17
chr21	42289489	42290406	chr17
chr21	42290903	42292421	chr17
chr21	42294453	42295036	chr17
chr21	42295419	42297439	chr17
chr21	42297781	42299162	chr17
chr21	42299307	42299834	chr17
chr21	42299897	42300864	chr17
chr21	42302559	42302677	chr17
chr21	42305870	42306247	chr19
chr21	42311913	42312465	chr17
chr21	42312495	42313044	chr17
chr21	42313295	42313726	chr17
chr21	42313812	42313938	chr17
chr21	42314932	42315495	chr17
chr21	42319331	42319719	chr17
chr21	42345412	42345886	chr17
chr21	42346220	42346734	chr17
chr21	42347450	42348005	chr17
chr21	42349762	42350243	chr17
chr21	42350822	42351301	chr17
chr21	42351407	42351960	chr17
chr21	42351961	42352452	chr15
chr21	42361987	42362136	chr2
chr21	42362254	42362523	chr17
chr21	42363028	42363780	chr17
chr21	42364722	42366916	chr17
chr21	42370814	42371680	chr9
chr21	42371709	42372225	chr17
chr21	42372685	42373738	chr17
chr21	42374440	42374534	chr17
chr21	42375001	42375037	chr17
chr21	42375679	42375916	chr17
chr21	42376007	42377491	chr17
chr21	42379445	42381389	chr17
chr21	42381879	42383426	chr17
chr21	42383758	42383815	chr8
chr21	42383852	42384029	chr17
chr21	42385149	42385874	chr17
chr21	42388141	42390437	chr17
chr21	42395296	42397308	chr17
chr21	42399159	42399543	chr17
chr21	42403036	42404095	chr17
chr21	42404513	42406616	chr17
chr21	42406708	42406932	chr4
chr21	42407816	42410325	chr17
chr21	42412628	42413251	chr17
chr21	42414516	42415593	chr17
chr21	42415715	42416626	chr17
chr21	42417030	42417138	chr17
chr21	42417608	42417844	chr17
chr21	42418184	42419411	chr17
chr21	42421663	42422105	chr17
chr21	42424029	42425620	chr17
chr21	42425992	42426922	chr17
chr21	42431229	42431445	chr17
chr21	42431523	42431718	chr17
chr21	42432091	42432234	chr17
chr21	42434176	42434431	chr17
chr21	42434571	42435081	chr17
chr21	42436723	42436884	chr17
chr21	42436969	42438032	chr17
chr21	42441865	42442332	chr17
chr21	42442426	42443622	chr17
chr21	42443844	42445221	chr17
chr21	42446188	42446675	chr17
chr21	42446785	42447689	chr17
chr21	42450871	42451119	chr17
chr21	42467557	42467735	chr18
chr21	42472803	42473346	chr17
chr21	42476935	42477141	chr4
chr21	42477142	42477507	chr17
chr21	42481595	42481909	chr17
chr21	42482570	42482725	chr17
chr21	42484943	42488776	chr17
chr21	42491421	42491655	chr17
chr21	42491779	42491830	chr17
chr21	42491916	42492590	chr17
chr21	42492668	42493526	chr17
chr21	42494033	42494469	chr17
chr21	42494470	42494655	chr17
chr21	42495052	42496434	chr17
chr21	42498696	42499072	chr17
chr21	42499864	42500234	chr17
chr21	42500613	42500814	chr17
chr21	42500897	42501409	chr17
chr21	42507242	42507479	chr17
chr21	42508622	42509031	chr17
chr21	42512991	42515672	chr17
chr21	42516473	42516901	chr17
chr21	42516914	42517399	chr17
chr21	42517496	42518788	chr17
chr21	42518861	42519149	chr17
chr21	42519150	42519475	chr17
chr21	42519492	42519880	chr17
chr21	42519989	42520088	chr17
chr21	42520176	42520589	chr17
chr21	42525763	42525864	chr17
chr21	42525982	42527314	chr17
chr21	42527575	42527621	chr17
chr21	42527731	42528542	chr17
chr21	42531404	42533153	chr17
chr21	42533166	42533577	chr17
chr21	42533700	42533951	chr17
chr21	42533958	42535610	chr17
chr21	42536947	42537172	chr17
chr21	42537676	42538498	chr17
chr21	42539490	42539764	chr17
chr21	42540467	42540660	chr17
chr21	42540682	42540817	chr17
chr21	42540870	42540930	chr17
chr21	42541901	42542033	chr17
chr21	42542173	42544136	chr17
chr21	42544412	42545023	chr17
chr21	42546927	42547202	chr17
chr21	42553965	42555040	chr17
chr21	42555543	42556449	chr17
chr21	42556554	42556761	chr17
chr21	42556861	42557652	chr17
chr21	42558156	42558520	chr17
chr21	42558891	42559193	chr17
chr21	42559364	42559409	chr17
chr21	42562015	42563377	chr17
chr21	42563623	42565897	chr17
chr21	42566962	42567633	chr17
chr21	42568159	42568546	chr17
chr21	42568651	42568895	chr17
chr21	42570612	42570755	chr17
chr21	42570769	42572564	chr17
chr21	42574776	42574971	chr17
chr21	42578067	42578180	chr17
chr21	42578248	42579140	chr17
chr21	42579246	42581536	chr17
chr21	42582430	42582962	chr17
chr21	42621857	42622149	chr17
chr21	42622248	42622353	chr17
chr21	42622616	42623170	chr17
chr21	42623690	42624476	chr17
chr21	42625159	42626089	chr17
chr21	42633407	42633826	chr17
chr21	42633951	42634777	chr17
chr21	42644221	42644270	chr17
chr21	42644391	42644663	chr17
chr21	42646428	42646759	chr17
chr21	42647133	42647753	chr17
chr21	42649984	42650235	chr4
chr21	42650976	42652398	chr17
chr21	42652582	42654080	chr17
chr21	42654200	42655203	chr17
chr21	42655288	42655404	chr17
chr21	42655433	42656896	chr17
chr21	42656977	42657803	chr17
chr21	42657849	42658586	chr17
chr21	42658643	42659117	chr17
chr21	42659598	42659771	chr17
chr21	42659782	42660224	chr17
chr21	42665880	42665973	chr17
chr21	42666574	42666937	chr17
chr21	42666973	42667091	chr17
chr21	42667234	42667422	chr17
chr21	42668059	42668155	chr11
chr21	42668470	42668838	chr17
chr21	42671012	42671693	chr17
chr21	42671837	42672986	chr17
chr21	42673008	42673886	chr17
chr21	42674624	42675296	chr17
chr21	42675305	42675616	chr17
chr21	42676724	42676957	chr17
chr21	42677083	42677645	chr17
chr21	42678047	42678538	chr17
chr21	42680795	42682511	chr17
chr21	42684617	42685147	chr17
chr21	42685221	42685471	chr17
chr21	42685981	42686176	chr17
chr21	42686182	42686267	chr17
chr21	42686843	42687188	chr17
chr21	42687323	42688648	chr17
chr21	42688665	42688980	chr17
chr21	42689149	42689715	chr17
chr21	42689826	42690506	chr2
chr21	42695171	42695972	chr17
chr21	42698601	42698828	chr17
chr21	42698849	42699108	chr17
chr21	42703737	42703966	chr17
chr21	42704172	42705008	chr17
chr21	42705221	42705470	chr17
chr21	42705592	42705982	chr17
chr21	42706996	42708545	chr17
chr21	42714608	42715208	chr14
chr21	42721400	42721916	chr17
chr21	42722287	42722439	chr17
chr21	42722610	42724092	chr17
chr21	42724157	42724938	chr17
chr21	42730429	42730644	chr17
